left_knee_angle,left_shoulder_angle,left_elbow_angle,right_knee_angle,right_shoulder_angle,right_elbow_angle,category
90.12554944675963,0.9760660241382668,22.96146317240131,173.83773530559728,33.57431120417077,86.47358626667938,drive
149.5336764716001,114.07023095249262,160.95868498082683,2.74952272991543,80.15226540676281,132.62064242972747,drive
76.54557687474761,96.13785609225643,136.6856284627217,154.95940750972503,93.06695375432315,142.51426919287718,drive
154.65461005333196,106.38809255868651,132.58440149474035,111.65600073173057,126.41092639868023,152.4318623995097,drive
123.71209692627929,82.73081913011939,121.0683810838014,148.4416563339519,92.54524764117158,112.7805512569644,drive
151.0704588567248,91.32900358248867,112.28571073014524,132.3213287730343,124.79218985965142,146.2994010615827,drive
158.59841862315668,160.04689366205992,156.9949841576817,170.41124636590115,141.11928329915258,162.22308367282736,drive
103.50741489346001,118.12042888753666,158.22180719025684,154.62926559748018,111.36506031810008,135.19186018564568,drive
163.7722156381947,92.93070473932602,126.22313530444792,150.73001717037707,112.35256068553537,145.38412877355822,drive
128.16212913559323,122.70526471204867,150.22576882799908,166.39181115076937,144.04169108262326,168.55268586672884,drive
178.8380021620522,104.91089728421115,121.3289615909278,94.75122551970432,124.66702032301208,137.84523633287617,drive
137.3534724231148,150.94142081270036,151.8250993242763,158.0985636747135,109.93519373625583,123.32378335289617,drive
152.19623499860998,106.25951988078373,173.09445530865594,3.696444597378698,86.33239466981884,144.04654156662062,drive
141.879022327582,82.96891687961684,94.01288556482693,118.11424883096387,153.74411003556065,166.43858550067662,drive
155.97589181396523,118.80547354664353,142.49653686161673,74.22735263978282,142.55203021802302,176.19983858027038,drive
164.09750607233656,129.03834244180396,152.03372483884698,164.90097435918858,115.76598653711204,145.2735159863238,drive
140.92395410789766,146.29655014685488,148.77501315662698,167.31627352825467,117.55090256082329,129.769625537889,drive
127.78889281000579,92.41333174058644,110.35394742440721,149.60480955841933,86.23447974488717,113.20201467828497,drive
144.34519588652486,74.98379605851206,94.39546933931764,123.11687551932206,119.36052231588963,138.435880653753,drive
164.3552102579893,75.84901683871698,131.73109691365704,175.51907322332013,94.57875287053956,131.79692116756965,drive
161.92552734642828,33.06917052627225,65.54871829247156,176.19645881878955,8.5695368434759,36.312740111685166,drive
146.29335626635293,105.8079267061041,153.78765869990204,0.48902563011918576,82.62509758154697,135.2342241467381,drive
103.42513938981544,56.75614387061382,67.42520580214932,173.5195677770621,95.16162454507376,126.6021355303136,drive
136.61549019504625,69.68668748753842,79.55022749679951,61.3046141713358,44.83481669556884,135.79759552491424,drive
107.12773295077808,43.81003746229321,46.493527527383094,175.39917972671694,66.14924484478068,103.27660569703801,drive
105.92180526781038,34.01179904469678,40.76726615497694,173.35401167267892,71.77676935994982,103.69271736498172,drive
101.0011773207342,68.43299388409288,70.5650240953118,167.6791727377376,72.97855128408995,105.76403089137526,drive
166.5162043182896,85.2205075041487,117.6875389517449,117.70857822385886,56.981990318936795,52.61638162768945,drive
9.102020112636739,85.36469658106836,136.64714474140112,171.6036915118965,85.90740206065124,116.67705179159832,drive
168.37219122567754,45.00143843861957,146.29092569681498,129.73662171718803,67.06495902960116,155.56906460035043,drive
124.76996117414716,86.40680444958514,140.2170261806394,169.92434904603445,114.78080154842155,154.08808391184542,drive
158.08841426278786,100.53245656946739,119.94855259174977,5.0573029750981275,70.89611484089757,125.71509692956755,drive
153.02255496759514,73.10482414667763,68.47196260941625,173.39550715023307,55.002838925263966,154.5998390489226,drive
146.79869921501623,59.85299785454372,130.43683305699287,122.05313686018681,50.203530821145534,148.94224952151322,drive
2.7641600309569547,93.28380647876918,147.4526510887543,153.65807246474006,114.12314593274718,168.14937924017465,drive
6.215380279923528,89.17546130569224,143.65954317961572,177.90032391683454,111.79053481788478,168.01001532203242,drive
97.40933910415896,6.080960352141156,35.59625469468838,178.7642411114497,66.01775999922462,113.30613587680304,drive
172.3812594083386,72.46061520985876,120.35587293447409,171.51261439671973,174.0116346429918,167.12722144104765,drive
175.93754386596532,161.131498541025,176.23610072975805,169.3564184813192,33.35281173037551,71.52314930270819,drive
178.5343353736971,178.9605440704972,160.63168232212124,168.56572791565327,0.7305136313821877,60.04089648227299,drive
153.37206786813934,48.020427574137315,18.23819660046702,122.40807314463088,11.131996680623779,20.570088503644623,drive
169.14897204298754,100.76443621898204,147.63982400742483,157.26572238649084,140.04493522688267,115.18288726817289,drive
159.0797019153439,98.01515609638065,122.80200068203175,167.6740942969349,89.42713432057765,161.1125381256934,drive
11.365741028756512,83.55750685084462,135.04078145651278,171.89497127933643,91.78806849697582,122.21839067920138,drive
1.5556865692720963,92.31482684374703,152.48381523705316,152.67998455771527,113.26064728403236,124.86284441881189,drive
146.21267197836139,111.04350932040084,142.18715139411316,5.549619224176213,83.82157547020552,136.0896804555798,drive
156.99606414609855,115.43467497044652,158.05535605135745,1.6557639699896265,82.71115365197574,133.60013775026312,drive
158.0635588496064,110.87093933176448,163.12123528694858,4.187913481658695,83.11328844571116,139.02529698209173,drive
168.23799737915274,69.29774893212783,83.8180138540753,147.37114510384328,51.54136144414212,151.84748479525624,drive
164.99361647559306,3.5144322184612617,142.7124832834058,176.80841064612468,7.398721519020512,90.68133179373194,drive
141.6111560514875,81.11182985563059,162.09822865721466,164.35913526628246,63.125517703100215,157.02503281732126,drive
11.604382530254902,92.2454981983135,148.68872266829257,144.9540667909045,107.80015073048895,117.42860489992772,drive
162.71721866848782,115.05868402247243,162.35052660656928,12.766571125923756,78.27670470053603,129.08680573274995,drive
176.65718834604917,156.83376439089795,167.41368689715773,170.05794128929668,150.88063670361146,148.07591001786392,drive
176.69867423106385,52.03923189980132,13.761332884646128,165.0939278900718,178.70910138817385,164.08768003598354,drive
176.1415755195221,52.611490821812396,14.404497544438053,170.71572119565658,131.96332152694316,139.78461173035032,drive
106.76327357211386,49.39457613387612,48.27922167450366,174.38533231073885,73.47502733834011,110.61655039676525,drive
179.9328799541605,163.5162527964562,143.3598725253287,167.8053963942323,19.013097327520057,69.27507640537766,drive
179.71373758099472,160.311530502511,137.7835271688279,169.77167330733897,16.485470944900737,59.788467598756675,drive
169.56600756167936,75.11182097647338,115.21187383628695,170.52753988577862,160.59571101936672,163.2118479391247,drive
164.1917557587674,175.14136710833537,137.79169570202183,168.82200252667107,105.28770299064988,102.58608682954082,drive
130.7793427762519,84.0185750123872,123.63707053450636,85.12185731805832,108.85106892776385,156.74699213032835,drive
144.34519588652486,74.98379605851206,94.39546933931764,123.11687551932206,119.36052231588963,138.435880653753,drive
178.40484420390143,14.278762901846006,147.71608958856132,178.04577124617032,21.960679670345698,132.30610038060934,drive
168.7162076633856,135.76542095013846,149.92141576573783,163.62199646511016,13.061435743053723,54.37511971501257,drive
168.28574803180655,50.84000736353979,10.342409330511463,166.98180403031984,98.45108415856588,108.22398019421901,drive
179.47357324614305,141.4013413620704,118.32272802928728,162.5391192634646,37.92251111719525,79.55890729364378,drive
125.53024117146913,168.00208794020705,153.6006662049428,173.05621260537728,156.53662016044646,155.64981810854076,drive
150.2213243253271,112.9917163667132,157.64960103304642,32.65210680782253,85.36340708872952,138.70866371790933,drive
169.27225946658496,71.05080747505518,169.21534047444334,174.13133394529976,94.02441326567896,169.23283025449658,drive
107.61771417386109,27.336105403979484,138.52199373373398,162.86420885465063,14.547223077522213,127.03785005958295,sweep
120.4394877421593,40.10544009482838,150.31496908918075,84.68868929442316,17.415777817492096,99.92712683975506,sweep
55.15982481121297,51.46093966613713,137.48120116091133,58.2803559132378,18.716406437028944,106.59185236030599,sweep
105.83898262889686,27.469199469207105,160.45688168881745,140.67283370745523,26.17743228325274,163.66449791613653,sweep
50.59874659909046,59.33974305207991,137.01642537960336,52.09859720115069,38.261671374623035,115.79608381121362,sweep
142.73025645995202,27.90300360788033,165.10739192797374,94.77815169681094,30.97670608942545,164.9631598463179,sweep
107.55558149038801,28.97917333344563,160.8685130634615,150.90252610282727,25.309095441271364,164.3761778382316,sweep
78.90629352673058,64.41311664626193,140.67702686142218,102.32534459043374,61.33366806558962,133.72158623097638,sweep
